SampleID,Order,Family,Genus,Species,Sample_type,Lat_Long_OG,DOI,Location,Source,Latitude,Longitude
SRR12962672,Passeriformes,Meliphagidae,Melipotes,fumigatus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962673,Passeriformes,Pachycephalidae,Pachycephala,schlegelii,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962674,Passeriformes,Pachycephalidae,Pachycephala,schlegelii,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962675,Passeriformes,Ifritidae,Ifrita,kowaldi,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962676,Passeriformes,Ifritidae,Ifrita,kowaldi,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962677,Passeriformes,Pachycephalidae,Paramythia,montium,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962678,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962679,Passeriformes,#N/A,BMelipotes,fumigatus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962680,Passeriformes,#N/A,BMelipotes,fumigatus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962681,Passeriformes,Ifritidae,Ifrita,kowaldi,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962682,Passeriformes,Meliphagidae,Melidectes,rufocrissalis,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962683,Passeriformes,Meliphagidae,Melipotes,fumigatus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962684,Passeriformes,Meliphagidae,Melipotes,fumigatus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962685,Passeriformes,Meliphagidae,Melipotes,fumigatus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962686,Passeriformes,Petroicidae,Heteromyias,armiti,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962687,Passeriformes,Pachycephalidae,Melanorectes,nigrescens,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962688,Passeriformes,Estrildidae,Erythrura,trichroa,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962689,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962690,Passeriformes,Pachycephalidae,Colluricincla,megarhyncha,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962691,Passeriformes,Meliphagidae,Meliphaga,analoga,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962692,Passeriformes,Meliphagidae,Meliphaga,analoga,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962693,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962694,Passeriformes,Acanthizidae,Sericornis,nouhuysi,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962695,Passeriformes,Pachycephalidae,Pachycephala,schlegelii,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962696,Passeriformes,#N/A,Paramythia,montium,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962697,Passeriformes,#N/A,Paramythia,montium,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962698,Passeriformes,Petroicidae,Heteromyias,armiti,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962699,Passeriformes,Petroicidae,Heteromyias,armiti,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962700,Passeriformes,Petroicidae,Heteromyias,armiti,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962701,Passeriformes,Pachycephalidae,Pachycephala,schlegelii,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962702,Passeriformes,Petroicidae,Microeca,papuana,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962704,Passeriformes,Meliphagidae,Meliphaga,analoga,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962705,Passeriformes,Meliphagidae,Ptiloprora,guisei,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962706,Passeriformes,Rhipiduridae,Rhipidura,atra,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962707,Passeriformes,Rhipiduridae,Rhipidura,atra,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962708,Passeriformes,Petroicidae,Heteromyias,armiti,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962709,Passeriformes,Rhipiduridae,Rhipidura,albolimbata,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962710,Passeriformes,Melanocharitidae,Melanocharis,versteri,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962711,Passeriformes,Meliphagidae,Ptiloprora,guisei,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962712,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962714,Passeriformes,Oriolidae,Pitohui,kirhocephalus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
SRR12962715,Passeriformes,Meliphagidae,Melilestes,megarhynchus,Cloacal swabs,5.21805556 S 145.06916667 E,10.1098/rspb.2021.0446,Papua New Guinea,Bodawatta,-5.21805556,145.06916667
